Data,Último,Abertura,Máxima,Mínima,Variação
01.11.1996,"1,2662","1,2642","1,2700","1,2605","0,16%"
31.10.1996,"1,2642","1,2684","1,2703","1,2634","-0,40%"
30.10.1996,"1,2693","1,2683","1,2731","1,2645","0,16%"
29.10.1996,"1,2673","1,2613","1,2715","1,2598","0,50%"
28.10.1996,"1,2610","1,2586","1,2634","1,2575","0,05%"
25.10.1996,"1,2604","1,2619","1,2645","1,2566","-0,16%"
24.10.1996,"1,2624","1,2582","1,2635","1,2565","0,29%"
23.10.1996,"1,2587","1,2578","1,2621","1,2540","0,37%"
22.10.1996,"1,2540","1,2519","1,2558","1,2505","0,20%"
21.10.1996,"1,2515","1,2475","1,2526","1,2446","0,30%"
18.10.1996,"1,2477","1,2437","1,2489","1,2431","0,31%"
17.10.1996,"1,2439","1,2464","1,2483","1,2413","-0,27%"
16.10.1996,"1,2473","1,2464","1,2491","1,2430","0,06%"
15.10.1996,"1,2465","1,2540","1,2542","1,2453","-0,51%"
14.10.1996,"1,2529","1,2520","1,2550","1,2505","0,08%"
11.10.1996,"1,2519","1,2525","1,2540","1,2498","0,02%"
10.10.1996,"1,2517","1,2527","1,2535","1,2489","-0,02%"
09.10.1996,"1,2520","1,2508","1,2538","1,2498","0,08%"
08.10.1996,"1,2510","1,2492","1,2552","1,2490","0,10%"
07.10.1996,"1,2497","1,2477","1,2512","1,2475","0,22%"
04.10.1996,"1,2469","1,2482","1,2511","1,2463","-0,05%"
03.10.1996,"1,2475","1,2453","1,2500","1,2445","0,14%"
02.10.1996,"1,2457","1,2486","1,2532","1,2454","-0,18%"
01.10.1996,"1,2480","1,2512","1,2532","1,2480","-0,19%"
30.09.1996,"1,2504","1,2502","1,2520","1,2475","0,02%"
27.09.1996,"1,2502","1,2540","1,2559","1,2491","-0,27%"
26.09.1996,"1,2536","1,2599","1,2626","1,2515","-0,51%"
25.09.1996,"1,2600","1,2662","1,2666","1,2582","-0,50%"
24.09.1996,"1,2663","1,2586","1,2667","1,2555","0,68%"
23.09.1996,"1,2578","1,2522","1,2600","1,2522","0,30%"
20.09.1996,"1,2540","1,2515","1,2560","1,2478","0,14%"
19.09.1996,"1,2523","1,2557","1,2565","1,2502","-0,22%"
18.09.1996,"1,2550","1,2521","1,2591","1,2511","0,24%"
17.09.1996,"1,2520","1,2545","1,2555","1,2500","-0,18%"
16.09.1996,"1,2542","1,2515","1,2557","1,2496","0,32%"
13.09.1996,"1,2502","1,2515","1,2540","1,2479","-0,10%"
12.09.1996,"1,2514","1,2544","1,2558","1,2498","-0,10%"
11.09.1996,"1,2526","1,2545","1,2562","1,2499","0,00%"
10.09.1996,"1,2526","1,2606","1,2621","1,2519","-0,73%"
09.09.1996,"1,2618","1,2650","1,2689","1,2614","-0,28%"
06.09.1996,"1,2654","1,2705","1,2725","1,2647","-0,32%"
05.09.1996,"1,2694","1,2741","1,2752","1,2685","-0,34%"
04.09.1996,"1,2737","1,2702","1,2750","1,2691","0,29%"
03.09.1996,"1,2700","1,2680","1,2728","1,2646","0,15%"
02.09.1996,"1,2681","1,2721","1,2738","1,2662","-0,38%"
30.08.1996,"1,2730","1,2748","1,2770","1,2690","-0,05%"
29.08.1996,"1,2736","1,2735","1,2753","1,2700","-0,02%"
28.08.1996,"1,2738","1,2718","1,2753","1,2701","0,08%"
27.08.1996,"1,2728","1,2737","1,2780","1,2719","0,09%"
26.08.1996,"1,2716","1,2728","1,2756","1,2713","0,02%"
23.08.1996,"1,2714","1,2641","1,2717","1,2628","0,72%"
22.08.1996,"1,2623","1,2686","1,2697","1,2580","-0,52%"
21.08.1996,"1,2689","1,2654","1,2703","1,2635","0,32%"
20.08.1996,"1,2649","1,2650","1,2665","1,2616","-0,08%"
19.08.1996,"1,2659","1,2620","1,2671","1,2617","0,23%"
16.08.1996,"1,2630","1,2675","1,2682","1,2606","-0,43%"
15.08.1996,"1,2684","1,2647","1,2693","1,2630","0,38%"
14.08.1996,"1,2636","1,2711","1,2711","1,2625","-0,50%"
13.08.1996,"1,2700","1,2700","1,2730","1,2697","0,03%"
12.08.1996,"1,2696","1,2718","1,2755","1,2685","-0,03%"
09.08.1996,"1,2700","1,2671","1,2722","1,2670","0,32%"
08.08.1996,"1,2659","1,2647","1,2683","1,2625","0,15%"
07.08.1996,"1,2640","1,2660","1,2676","1,2620","-0,17%"
06.08.1996,"1,2661","1,2692","1,2695","1,2637","-0,28%"
05.08.1996,"1,2697","1,2726","1,2763","1,2650","-0,18%"
02.08.1996,"1,2720","1,2726","1,2736","1,2680","-0,17%"
01.08.1996,"1,2742","1,2769","1,2797","1,2732","-0,20%"
31.07.1996,"1,2767","1,2722","1,2837","1,2722","0,37%"
30.07.1996,"1,2720","1,2694","1,2740","1,2675","0,13%"
29.07.1996,"1,2704","1,2689","1,2720","1,2672","0,22%"
26.07.1996,"1,2676","1,2712","1,2753","1,2658","-0,36%"
25.07.1996,"1,2722","1,2626","1,2783","1,2624","0,70%"
24.07.1996,"1,2633","1,2654","1,2710","1,2626","-0,18%"
23.07.1996,"1,2656","1,2725","1,2737","1,2633","-0,41%"
22.07.1996,"1,2708","1,2628","1,2735","1,2625","0,24%"
19.07.1996,"1,2677","1,2640","1,2697","1,2624","0,22%"
18.07.1996,"1,2649","1,2671","1,2703","1,2605","-0,21%"
17.07.1996,"1,2676","1,2728","1,2733","1,2634","-0,27%"
16.07.1996,"1,2710","1,2460","1,2800","1,2460","1,99%"
15.07.1996,"1,2462","1,2443","1,2485","1,2417","0,22%"
12.07.1996,"1,2435","1,2455","1,2477","1,2430","-0,14%"
11.07.1996,"1,2452","1,2400","1,2470","1,2398","0,32%"
10.07.1996,"1,2412","1,2414","1,2434","1,2401","0,01%"
09.07.1996,"1,2411","1,2403","1,2442","1,2403","-0,01%"
08.07.1996,"1,2412","1,2420","1,2431","1,2384","-0,13%"
05.07.1996,"1,2428","1,2445","1,2450","1,2388","-0,10%"
04.07.1996,"1,2441","1,2466","1,2487","1,2441","-0,24%"
03.07.1996,"1,2471","1,2431","1,2476","1,2385","0,41%"
02.07.1996,"1,2420","1,2439","1,2453","1,2404","-0,14%"
01.07.1996,"1,2437","1,2433","1,2462","1,2418","0,04%"
28.06.1996,"1,2432","1,2465","1,2480","1,2432","-0,29%"
27.06.1996,"1,2468","1,2408","1,2468","1,2387","0,51%"
26.06.1996,"1,2405","1,2402","1,2420","1,2345","0,11%"
25.06.1996,"1,2391","1,2380","1,2400","1,2330","0,05%"
24.06.1996,"1,2385","1,2383","1,2392","1,2347","0,18%"
21.06.1996,"1,2363","1,2393","1,2431","1,2350","-0,45%"
20.06.1996,"1,2419","1,2430","1,2458","1,2410","-0,21%"
19.06.1996,"1,2445","1,2483","1,2489","1,2415","-0,34%"
18.06.1996,"1,2487","1,2422","1,2503","1,2422","0,50%"
17.06.1996,"1,2425","1,2413","1,2466","1,2409","0,46%"
14.06.1996,"1,2368","1,2378","1,2467","1,2368","-0,02%"
13.06.1996,"1,2370","1,2347","1,2377","1,2311","0,16%"
12.06.1996,"1,2350","1,2312","1,2350","1,2299","0,27%"
11.06.1996,"1,2317","1,2311","1,2338","1,2294","0,03%"
10.06.1996,"1,2313","1,2306","1,2330","1,2295","0,04%"
07.06.1996,"1,2308","1,2360","1,2390","1,2300","-0,49%"
06.06.1996,"1,2368","1,2364","1,2400","1,2337","0,08%"
05.06.1996,"1,2358","1,2368","1,2390","1,2343","0,02%"
04.06.1996,"1,2355","1,2406","1,2408","1,2330","-0,40%"
03.06.1996,"1,2405","1,2391","1,2420","1,2355","0,10%"
31.05.1996,"1,2392","1,2300","1,2405","1,2284","0,81%"
30.05.1996,"1,2292","1,2323","1,2378","1,2285","-0,17%"
29.05.1996,"1,2313","1,2233","1,2313","1,2217","0,67%"
28.05.1996,"1,2231","1,2255","1,2255","1,2210","-0,24%"
27.05.1996,"1,2260","1,2245","1,2260","1,2245","0,10%"
24.05.1996,"1,2248","1,2267","1,2280","1,2240","-0,03%"
23.05.1996,"1,2252","1,2221","1,2280","1,2207","0,28%"
22.05.1996,"1,2218","1,2219","1,2260","1,2190","-0,10%"
21.05.1996,"1,2230","1,2269","1,2283","1,2204","-0,33%"
20.05.1996,"1,2270","1,2283","1,2291","1,2238","-0,10%"
17.05.1996,"1,2282","1,2297","1,2340","1,2255","0,00%"
16.05.1996,"1,2282","1,2255","1,2286","1,2227","0,21%"
15.05.1996,"1,2256","1,2281","1,2299","1,2243","-0,08%"
14.05.1996,"1,2266","1,2275","1,2288","1,2243","-0,03%"
13.05.1996,"1,2270","1,2287","1,2295","1,2241","-0,09%"
10.05.1996,"1,2281","1,2334","1,2383","1,2280","-0,44%"
09.05.1996,"1,2335","1,2380","1,2382","1,2330","-0,24%"
08.05.1996,"1,2365","1,2294","1,2393","1,2278","0,50%"
07.05.1996,"1,2304","1,2325","1,2346","1,2304","0,03%"
06.05.1996,"1,2300","1,2325","1,2338","1,2295","-0,14%"
03.05.1996,"1,2317","1,2282","1,2329","1,2257","0,32%"
02.05.1996,"1,2278","1,2232","1,2297","1,2215","0,45%"
01.05.1996,"1,2223","1,2266","1,2278","1,2222","-0,37%"
30.04.1996,"1,2269","1,2303","1,2353","1,2240","-0,38%"
29.04.1996,"1,2316","1,2315","1,2404","1,2310","0,07%"
26.04.1996,"1,2307","1,2278","1,2341","1,2245","0,38%"
25.04.1996,"1,2260","1,2362","1,2363","1,2260","-0,93%"
24.04.1996,"1,2375","1,2365","1,2385","1,2343","0,13%"
23.04.1996,"1,2359","1,2390","1,2398","1,2345","-0,12%"
22.04.1996,"1,2374","1,2348","1,2402","1,2340","-0,06%"
19.04.1996,"1,2382","1,2460","1,2490","1,2375","-0,51%"
18.04.1996,"1,2446","1,2440","1,2500","1,2359","0,21%"
17.04.1996,"1,2420","1,2395","1,2433","1,2380","0,28%"
16.04.1996,"1,2385","1,2415","1,2420","1,2370","0,02%"
15.04.1996,"1,2383","1,2401","1,2418","1,2349","-0,45%"
12.04.1996,"1,2439","1,2430","1,2464","1,2415","0,01%"
11.04.1996,"1,2438","1,2460","1,2483","1,2425","-0,26%"
10.04.1996,"1,2471","1,2475","1,2485","1,2413","0,01%"
09.04.1996,"1,2470","1,2554","1,2579","1,2450","-0,65%"
08.04.1996,"1,2551","1,2530","1,2613","1,2530","0,15%"
05.04.1996,"1,2532","1,2572","1,2587","1,2523","-0,35%"
04.04.1996,"1,2576","1,2548","1,2599","1,2548","0,23%"
03.04.1996,"1,2547","1,2568","1,2601","1,2545","-0,19%"
02.04.1996,"1,2571","1,2505","1,2573","1,2505","0,49%"
01.04.1996,"1,2510","1,2545","1,2553","1,2503","-0,37%"
29.03.1996,"1,2557","1,2582","1,2628","1,2542","-0,32%"
28.03.1996,"1,2597","1,2492","1,2599","1,2481","0,70%"
27.03.1996,"1,2509","1,2546","1,2554","1,2479","-0,37%"
26.03.1996,"1,2555","1,2548","1,2595","1,2537","-0,02%"
25.03.1996,"1,2557","1,2560","1,2594","1,2540","0,16%"
22.03.1996,"1,2537","1,2525","1,2559","1,2501","0,09%"
21.03.1996,"1,2526","1,2565","1,2580","1,2522","-0,37%"
20.03.1996,"1,2572","1,2570","1,2589","1,2535","-0,01%"
19.03.1996,"1,2573","1,2515","1,2580","1,2503","0,39%"
18.03.1996,"1,2524","1,2572","1,2606","1,2514","-0,43%"
15.03.1996,"1,2578","1,2552","1,2612","1,2502","0,11%"
14.03.1996,"1,2564","1,2545","1,2579","1,2529","0,02%"
13.03.1996,"1,2561","1,2532","1,2585","1,2523","0,07%"
12.03.1996,"1,2552","1,2486","1,2558","1,2460","0,50%"
11.03.1996,"1,2490","1,2500","1,2539","1,2475","0,00%"
08.03.1996,"1,2490","1,2550","1,2602","1,2460","-0,62%"
07.03.1996,"1,2568","1,2535","1,2575","1,2489","0,00%"
06.03.1996,"1,2568","1,2603","1,2603","1,2552","-0,23%"
05.03.1996,"1,2597","1,2552","1,2604","1,2530","0,33%"
04.03.1996,"1,2555","1,2540","1,2583","1,2530","0,28%"
01.03.1996,"1,2520","1,2555","1,2555","1,2490","-0,25%"
29.02.1996,"1,2551","1,2590","1,2632","1,2544","-0,57%"
28.02.1996,"1,2623","1,2695","1,2728","1,2600","-0,61%"
27.02.1996,"1,2700","1,2640","1,2732","1,2640","0,33%"
26.02.1996,"1,2658","1,2690","1,2719","1,2653","-0,17%"
23.02.1996,"1,2680","1,2660","1,2712","1,2591","0,20%"
22.02.1996,"1,2655","1,2650","1,2667","1,2610","-0,10%"
21.02.1996,"1,2668","1,2662","1,2699","1,2619","0,04%"
20.02.1996,"1,2663","1,2667","1,2678","1,2579","-0,02%"
19.02.1996,"1,2666","1,2540","1,2689","1,2538","0,76%"
16.02.1996,"1,2570","1,2500","1,2580","1,2470","0,54%"
15.02.1996,"1,2502","1,2520","1,2532","1,2460","-0,12%"
14.02.1996,"1,2517","1,2480","1,2535","1,2468","0,37%"
13.02.1996,"1,2471","1,2455","1,2485","1,2418","0,09%"
12.02.1996,"1,2460","1,2445","1,2513","1,2440","0,10%"
09.02.1996,"1,2448","1,2443","1,2486","1,2409","0,06%"
08.02.1996,"1,2440","1,2435","1,2454","1,2395","0,04%"
07.02.1996,"1,2435","1,2485","1,2487","1,2408","-0,36%"
06.02.1996,"1,2480","1,2500","1,2505","1,2450","-0,16%"
05.02.1996,"1,2500","1,2420","1,2530","1,2411","0,94%"
02.02.1996,"1,2383","1,2356","1,2385","1,2320","0,10%"
01.02.1996,"1,2371","1,2340","1,2388","1,2305","0,25%"
31.01.1996,"1,2340","1,2307","1,2355","1,2299","0,33%"
30.01.1996,"1,2300","1,2335","1,2358","1,2280","-0,16%"
29.01.1996,"1,2320","1,2257","1,2330","1,2243","0,53%"
26.01.1996,"1,2255","1,2311","1,2335","1,2245","-0,60%"
25.01.1996,"1,2329","1,2401","1,2464","1,2285","-0,48%"
24.01.1996,"1,2389","1,2436","1,2443","1,2373","-0,40%"
23.01.1996,"1,2439","1,2478","1,2513","1,2410","-0,25%"
22.01.1996,"1,2470","1,2475","1,2501","1,2418","0,07%"
19.01.1996,"1,2461","1,2550","1,2555","1,2439","-0,65%"
18.01.1996,"1,2543","1,2571","1,2639","1,2530","-0,31%"
17.01.1996,"1,2582","1,2605","1,2660","1,2572","-0,35%"
16.01.1996,"1,2626","1,2794","1,2794","1,2626","-1,21%"
15.01.1996,"1,2780","1,2815","1,2825","1,2763","-0,26%"
12.01.1996,"1,2813","1,2882","1,2896","1,2786","-0,60%"
11.01.1996,"1,2890","1,2918","1,2971","1,2870","-0,36%"
10.01.1996,"1,2937","1,2872","1,2945","1,2872","0,18%"
09.01.1996,"1,2914","1,2842","1,2914","1,2842","0,41%"
08.01.1996,"1,2861","1,2805","1,2901","1,2805","0,14%"
05.01.1996,"1,2843","1,2798","1,2890","1,2753","0,34%"
04.01.1996,"1,2800","1,2761","1,2800","1,2658","0,46%"
03.01.1996,"1,2742","1,2792","1,2824","1,2738","-0,43%"
02.01.1996,"1,2797","1,2769","1,2852","1,2769","0,16%"
29.12.1995,"1,2777","1,2771","1,2857","1,2771","0,07%"
28.12.1995,"1,2768","1,2799","1,2863","1,2759","-0,17%"
27.12.1995,"1,2790","1,2805","1,2834","1,2747","-0,16%"
26.12.1995,"1,2810","1,2750","1,2815","1,2750","0,31%"
25.12.1995,"1,2771","1,2771","1,2771","1,2771","-0,04%"
22.12.1995,"1,2776","1,2769","1,2776","1,2698","0,09%"
21.12.1995,"1,2765","1,2784","1,2789","1,2729","-0,01%"
20.12.1995,"1,2766","1,2730","1,2766","1,2710","0,28%"
19.12.1995,"1,2730","1,2838","1,2838","1,2725","-0,84%"
18.12.1995,"1,2838","1,2761","1,2841","1,2747","0,85%"
15.12.1995,"1,2730","1,2734","1,2771","1,2715","-0,04%"
14.12.1995,"1,2735","1,2636","1,2770","1,2608","0,80%"
13.12.1995,"1,2634","1,2673","1,2679","1,2599","-0,30%"
12.12.1995,"1,2672","1,2722","1,2751","1,2643","-0,39%"
11.12.1995,"1,2721","1,2737","1,2776","1,2709","-0,08%"
08.12.1995,"1,2731","1,2755","1,2775","1,2680","-0,07%"
07.12.1995,"1,2740","1,2760","1,2817","1,2735","-0,31%"
06.12.1995,"1,2780","1,2877","1,2877","1,2765","-0,55%"
05.12.1995,"1,2851","1,2775","1,2862","1,2765","0,63%"
04.12.1995,"1,2770","1,2757","1,2833","1,2755","0,10%"
01.12.1995,"1,2757","1,2760","1,2790","1,2717","0,02%"
30.11.1995,"1,2755","1,2860","1,2887","1,2720","-0,81%"
29.11.1995,"1,2859","1,2940","1,2965","1,2823","-0,51%"
28.11.1995,"1,2925","1,2900","1,2970","1,2871","0,25%"
27.11.1995,"1,2893","1,2975","1,3000","1,2850","-0,77%"
24.11.1995,"1,2993","1,3000","1,3066","1,2975","-0,06%"
23.11.1995,"1,3001","1,3024","1,3046","1,2989","-0,12%"
22.11.1995,"1,3016","1,3031","1,3053","1,2965","-0,02%"
21.11.1995,"1,3019","1,3025","1,3034","1,2985","-0,07%"
20.11.1995,"1,3028","1,3010","1,3043","1,2902","-0,47%"
17.11.1995,"1,3090","1,3026","1,3090","1,3017","0,66%"
16.11.1995,"1,3004","1,3035","1,3037","1,2971","-0,02%"
15.11.1995,"1,3006","1,2995","1,3080","1,2995","0,35%"
14.11.1995,"1,2960","1,2925","1,2995","1,2900","0,39%"
13.11.1995,"1,2910","1,2928","1,3006","1,2865","-0,05%"
10.11.1995,"1,2917","1,3048","1,3048","1,2900","-0,97%"
09.11.1995,"1,3043","1,2961","1,3047","1,2897","0,90%"
08.11.1995,"1,2927","1,2940","1,2993","1,2920","-0,27%"
07.11.1995,"1,2962","1,2981","1,2986","1,2915","0,00%"
06.11.1995,"1,2962","1,2930","1,2999","1,2905","0,22%"
03.11.1995,"1,2933","1,2931","1,2975","1,2877","0,22%"
02.11.1995,"1,2904","1,2958","1,2970","1,2889","-0,46%"
01.11.1995,"1,2963","1,3046","1,3046","1,2935","-0,38%"
31.10.1995,"1,3013","1,3053","1,3088","1,2975","-0,21%"
30.10.1995,"1,3040","1,3025","1,3083","1,2985","0,02%"
27.10.1995,"1,3037","1,3127","1,3190","1,3028","-0,47%"
26.10.1995,"1,3098","1,3099","1,3140","1,2963","-0,01%"
25.10.1995,"1,3099","1,3094","1,3151","1,3055","0,04%"
24.10.1995,"1,3094","1,3143","1,3184","1,3074","-0,35%"
23.10.1995,"1,3140","1,3063","1,3213","1,3063","0,40%"
20.10.1995,"1,3088","1,3020","1,3125","1,2985","0,52%"
19.10.1995,"1,3020","1,2923","1,3047","1,2907","0,86%"
18.10.1995,"1,2909","1,2975","1,3022","1,2859","-0,45%"
17.10.1995,"1,2968","1,2937","1,2986","1,2917","0,27%"
16.10.1995,"1,2933","1,2950","1,2989","1,2926","-0,01%"
13.10.1995,"1,2934","1,2965","1,3007","1,2870","-0,38%"
12.10.1995,"1,2983","1,2896","1,2990","1,2875","0,67%"
11.10.1995,"1,2896","1,2930","1,2955","1,2830","-0,26%"
10.10.1995,"1,2930","1,2955","1,2965","1,2893","-0,21%"
09.10.1995,"1,2957","1,2888","1,2993","1,2888","0,52%"
06.10.1995,"1,2890","1,2951","1,2956","1,2810","-0,43%"
05.10.1995,"1,2946","1,2920","1,2958","1,2830","0,28%"
04.10.1995,"1,2910","1,2864","1,2937","1,2839","0,20%"
03.10.1995,"1,2884","1,2963","1,2986","1,2840","-0,75%"
02.10.1995,"1,2982","1,2969","1,2984","1,2914","0,08%"
29.09.1995,"1,2971","1,3038","1,3079","1,2935","-0,53%"
28.09.1995,"1,3040","1,3014","1,3071","1,2985","0,31%"
27.09.1995,"1,3000","1,2930","1,3052","1,2926","0,59%"
26.09.1995,"1,2924","1,2932","1,2957","1,2872","-0,06%"
25.09.1995,"1,2932","1,3000","1,3000","1,2929","-0,52%"
22.09.1995,"1,3000","1,2977","1,3101","1,2977","0,18%"
21.09.1995,"1,2977","1,2762","1,2977","1,2749","1,68%"
20.09.1995,"1,2762","1,2602","1,2800","1,2602","1,27%"
19.09.1995,"1,2602","1,2642","1,2665","1,2580","-0,30%"
18.09.1995,"1,2640","1,2591","1,2662","1,2565","0,21%"
15.09.1995,"1,2613","1,2610","1,2631","1,2521","0,06%"
14.09.1995,"1,2605","1,2571","1,2640","1,2506","0,27%"
13.09.1995,"1,2571","1,2687","1,2687","1,2525","-0,91%"
12.09.1995,"1,2687","1,2682","1,2725","1,2668","-0,05%"
11.09.1995,"1,2693","1,2735","1,2756","1,2689","0,01%"
08.09.1995,"1,2692","1,2652","1,2697","1,2591","0,36%"
07.09.1995,"1,2647","1,2668","1,2706","1,2647","-0,18%"
06.09.1995,"1,2670","1,2790","1,2790","1,2640","-0,94%"
05.09.1995,"1,2790","1,2775","1,2795","1,2730","0,12%"
04.09.1995,"1,2775","1,2789","1,2824","1,2753","0,08%"
01.09.1995,"1,2765","1,2780","1,2791","1,2708","0,15%"
31.08.1995,"1,2746","1,2710","1,2799","1,2677","0,28%"
30.08.1995,"1,2710","1,2677","1,2714","1,2651","0,34%"
29.08.1995,"1,2667","1,2790","1,2790","1,2655","-0,95%"
28.08.1995,"1,2788","1,2748","1,2835","1,2742","0,69%"
25.08.1995,"1,2700","1,2693","1,2735","1,2663","-0,12%"
24.08.1995,"1,2715","1,2670","1,2747","1,2575","0,37%"
23.08.1995,"1,2668","1,2633","1,2712","1,2601","0,25%"
22.08.1995,"1,2636","1,2684","1,2708","1,2610","-0,59%"
21.08.1995,"1,2711","1,2740","1,2749","1,2694","-0,21%"
18.08.1995,"1,2738","1,2715","1,2771","1,2654","0,09%"
17.08.1995,"1,2726","1,2721","1,2750","1,2629","-0,03%"
16.08.1995,"1,2730","1,2720","1,2774","1,2632","0,08%"
15.08.1995,"1,2720","1,3030","1,3047","1,2690","-2,38%"
14.08.1995,"1,3030","1,2993","1,3088","1,2975","0,15%"
11.08.1995,"1,3010","1,3142","1,3142","1,3010","-1,00%"
10.08.1995,"1,3142","1,3247","1,3247","1,3100","-0,75%"
09.08.1995,"1,3241","1,3236","1,3255","1,3209","0,14%"
08.08.1995,"1,3223","1,3218","1,3251","1,3192","0,04%"
07.08.1995,"1,3218","1,3336","1,3361","1,3214","-0,88%"
04.08.1995,"1,3336","1,3373","1,3380","1,3305","-0,42%"
03.08.1995,"1,3392","1,3322","1,3420","1,3321","0,53%"
02.08.1995,"1,3322","1,3485","1,3485","1,3260","-1,32%"
01.08.1995,"1,3500","1,3405","1,3525","1,3399","0,71%"
31.07.1995,"1,3405","1,3439","1,3483","1,3396","-0,30%"
28.07.1995,"1,3446","1,3433","1,3500","1,3385","-0,03%"
27.07.1995,"1,3450","1,3389","1,3450","1,3383","0,46%"
26.07.1995,"1,3389","1,3308","1,3425","1,3299","0,68%"
25.07.1995,"1,3299","1,3365","1,3394","1,3293","-0,53%"
24.07.1995,"1,3370","1,3340","1,3405","1,3340","0,05%"
21.07.1995,"1,3363","1,3379","1,3388","1,3329","-0,12%"
20.07.1995,"1,3379","1,3431","1,3445","1,3350","-0,45%"
19.07.1995,"1,3440","1,3319","1,3465","1,3317","0,83%"
18.07.1995,"1,3330","1,3273","1,3371","1,3262","0,49%"
17.07.1995,"1,3265","1,3287","1,3297","1,3245","-0,30%"
14.07.1995,"1,3305","1,3318","1,3346","1,3267","-0,10%"
13.07.1995,"1,3318","1,3205","1,3347","1,3127","0,77%"
12.07.1995,"1,3216","1,3190","1,3245","1,3179","0,26%"
11.07.1995,"1,3182","1,3270","1,3274","1,3180","-0,70%"
10.07.1995,"1,3275","1,3286","1,3310","1,3235","-0,08%"
07.07.1995,"1,3286","1,3353","1,3359","1,3217","-0,72%"
06.07.1995,"1,3382","1,3360","1,3382","1,3325","0,07%"
05.07.1995,"1,3373","1,3337","1,3377","1,3310","0,36%"
04.07.1995,"1,3325","1,3337","1,3363","1,3325","-0,13%"
03.07.1995,"1,3342","1,3323","1,3380","1,3312","0,16%"
30.06.1995,"1,3321","1,3334","1,3334","1,3269","-0,24%"
29.06.1995,"1,3353","1,3193","1,3359","1,3179","1,25%"
28.06.1995,"1,3188","1,3264","1,3325","1,3133","-0,57%"
27.06.1995,"1,3264","1,3262","1,3315","1,3259","0,14%"
26.06.1995,"1,3246","1,3315","1,3321","1,3209","-0,52%"
23.06.1995,"1,3315","1,3206","1,3322","1,3198","0,83%"
22.06.1995,"1,3206","1,3284","1,3360","1,3187","-0,59%"
21.06.1995,"1,3284","1,3290","1,3290","1,3233","0,08%"
20.06.1995,"1,3274","1,3220","1,3282","1,3198","0,43%"
19.06.1995,"1,3217","1,3196","1,3240","1,3150","0,16%"
16.06.1995,"1,3196","1,3150","1,3220","1,3125","0,35%"
15.06.1995,"1,3150","1,3215","1,3245","1,3089","-0,38%"
14.06.1995,"1,3200","1,3114","1,3237","1,3089","0,66%"
13.06.1995,"1,3114","1,3185","1,3218","1,3105","-0,30%"
12.06.1995,"1,3153","1,3152","1,3193","1,3116","0,08%"
09.06.1995,"1,3142","1,3128","1,3203","1,3110","0,11%"
08.06.1995,"1,3128","1,3100","1,3140","1,3012","0,23%"
07.06.1995,"1,3098","1,3110","1,3159","1,3095","-0,11%"
06.06.1995,"1,3113","1,3130","1,3140","1,3048","-0,08%"
05.06.1995,"1,3123","1,3022","1,3197","1,3022","0,78%"
02.06.1995,"1,3022","1,3148","1,3242","1,3022","-1,03%"
01.06.1995,"1,3157","1,3075","1,3157","1,2913","0,82%"
31.05.1995,"1,3050","1,3225","1,3322","1,3023","-1,35%"
30.05.1995,"1,3228","1,3310","1,3312","1,3222","-0,29%"
29.05.1995,"1,3266","1,3357","1,3357","1,3266","-0,74%"
26.05.1995,"1,3365","1,3153","1,3375","1,3137","1,53%"
25.05.1995,"1,3164","1,2815","1,3185","1,2815","2,70%"
24.05.1995,"1,2818","1,2745","1,2833","1,2732","0,55%"
23.05.1995,"1,2748","1,2808","1,2851","1,2725","-0,55%"
22.05.1995,"1,2818","1,2805","1,2855","1,2728","0,10%"
19.05.1995,"1,2805","1,2710","1,2883","1,2710","0,75%"
18.05.1995,"1,2710","1,2794","1,2822","1,2655","-0,73%"
17.05.1995,"1,2803","1,2841","1,2925","1,2769","-0,31%"
16.05.1995,"1,2843","1,2912","1,2952","1,2761","-0,47%"
15.05.1995,"1,2904","1,2775","1,2921","1,2759","0,73%"
12.05.1995,"1,2811","1,2900","1,2900","1,2739","-1,37%"
11.05.1995,"1,2989","1,3266","1,3267","1,2989","-2,00%"
10.05.1995,"1,3254","1,3325","1,3346","1,3215","-0,34%"
09.05.1995,"1,3299","1,3427","1,3428","1,3290","-0,76%"
08.05.1995,"1,3401","1,3324","1,3445","1,3324","0,68%"
05.05.1995,"1,3310","1,3339","1,3383","1,3290","-0,24%"
04.05.1995,"1,3342","1,3328","1,3390","1,3295","0,11%"
03.05.1995,"1,3328","1,3281","1,3350","1,3275","0,37%"
02.05.1995,"1,3279","1,3214","1,3320","1,3199","0,53%"
01.05.1995,"1,3209","1,3208","1,3240","1,3165","-0,32%"
28.04.1995,"1,3251","1,3300","1,3339","1,3170","-0,37%"
27.04.1995,"1,3300","1,3354","1,3404","1,3300","-0,55%"
26.04.1995,"1,3373","1,3374","1,3410","1,3240","-0,01%"
25.04.1995,"1,3374","1,3315","1,3455","1,3280","0,59%"
24.04.1995,"1,3295","1,3402","1,3453","1,3294","-0,13%"
21.04.1995,"1,3312","1,3206","1,3312","1,3187","0,80%"
20.04.1995,"1,3206","1,3294","1,3360","1,3165","-0,66%"
19.04.1995,"1,3294","1,3514","1,3530","1,3280","-1,16%"
18.04.1995,"1,3450","1,3453","1,3502","1,3400","0,15%"
17.04.1995,"1,3430","1,3248","1,3445","1,3248","1,27%"
14.04.1995,"1,3262","1,3310","1,3310","1,3243","-0,23%"
